Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj
H25,Heritage,5,10,128,4,2,,7,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H25,Heritage,5,10,128,4,2,,7,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-23,0,,,,,,,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H26,Heritage,5,,132,1,3,,8,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,Japanese,Yes,No,No
H27,L2,5,11,133,3,6,4,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,Japanese,Yes,No,No
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,"French, Turkish",Yes,Yes,Yes
H28,L2,5,,139,2,4,,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,"French, Turkish",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-07,0,,,,,,,,Clitic,Masculine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,"Ukrainian, Russian",Yes,Yes,Yes
H29,L2,5,11,138,3,3,3,7,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,"Ukrainian, Russian",Yes,Yes,Yes
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-17,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H30,L2,5,,140,2,5,,6,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H31,L2,5,,131,2,5,,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H32,L2,5,,130,1,5,,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,Russian,No,Yes,Yes
